gpu time [sec],0.0043
cpu time [sec],0.011
model size [MB],1.74
 
observableScores
mIoU fr,87.48
mIoU oc,28.15
mIoU fr&oc,57.82
[%], fr_est , oc_est , un_est 
 fr_true ,67.25,12.16,20.59
 oc_true ,59.41,40.59,0.0
 
hiddenScores
mIoU fr,33.63
mIoU oc,14.18
mIoU un,60.2
[%], fr_est , oc_est , un_est 
 fr_true ,48.98,18.24,32.78
 oc_true ,39.26,27.28,33.46
 un_true ,28.03,16.15,55.82
